,Comments,Origin
4450,Pues el doblado está en todo menos en lo que es cuidar al país !!,Universal
4451,"Ni eso han podido resolver desde el año pasado tiene ese problema el Caribe y no hacen nada, el turismo viene se desilusiona de las playas, mal olor y a la vista es horrible, y saben qué no hacen nada por limpiarlo",Universal
4452,"Si eso es problema, como verán o no lo verán como problema los carteles, robos, tráfico de personas, femicidios, asesinatos y más, no ya están como el pejestorio puros coprolitos de cerebro, donde quedó mi orguyoso Ejército Mexicano, viva México, fuera mugrena",Universal
4453,Les preocupa el sargazo y no el narco,Universal
4454,El Sargazo no Mam!!! La inseguridad quese vive eso si es un verdadero problema pero no pasa nada dise el de palacio con unos abrazos todo se areglar 🤮,Universal
4455,Y que piensan hacer lo van a resolver o solo fueron a ver ??? De esas playas limpias dependen muchas familias que viven del turismo,Universal
4456,"Como todo los años desde hace mucho!
La diferencia que ahora se toma con seriedad este asunto y se trata de crear una solución!",Universal
4457,Gran preocupacion de la marina miles de muertos y nada,Universal
4458,"Yo pensé que lo alarmaba las masacres de ciudadanos y el control del narco en México, quien iba pensar que el sargazo lo preocupaba.",Universal
4459,El Dr Jose Ernesto Reynoso Flores dijo que el plan era calentar más el mar con la refinería y crear más zargazo,Universal
4460,En todos lados menos en misa,Universal
4461,"Pero ya estaba controlado dijo el presidente, contruyeron barcos especiales para su recoleccion la marina los opera. Cual sargazo?",Universal
4462,Para que quieren tren Maya con tanto zargaso,Universal
4463,"El tema del sargazo ya tiene bastante tiempo, hay que buscar alternativas para la solución del mismo, ya que afecta totalmente el turismo, y este año a estado de remate la situación.",Universal
4464,Que sigan ampliando las zonas hoteleras que sigan talando para el tren maya eso seguramente ayudará 🙄😡,Universal
4465,"Se pudo prevenir hace 3 años tenemos la solución, pero la burrocracia de la transformación de cuarta es más poderosa, en lugar de ponerse a trabajar y dar respuestas a tantos problemas que aquejan al país 😡",Universal
4466,Pensé que se referían a la delincuencia organizada,Universal
4467,El sargaso es de derecha neoliberal fifi aspiracionista solo quiere hacer quedar mal al gobierno,Universal
4468,Apenas??? No pues si que están pendientes,Universal
4469,el sargazo... eso es culpa de el borolas y peña nieto no vayan a querer hecharle la culpa al peje..,Universal
4470,"MMMMMMM PERO PRECISAMENTE EL PRESIDENTE DIJO HACE 3 AÑOS Y CADA AÑO QUE NO ES PROBLEMA... QUE ES ALGO INSIGNIFICANTE.
...",Universal
4471,"Mejor combatan la delincuencia...
digo",Universal
4472,"Y la inseguridad, esa no les ha prendido la alarma?",Universal
4473,"Sigan vendiendo el territorio a empresas extranjeras, sin respetar las restricciones que pone la ecología.",Universal
4474,"Pronto se enviara iniciativa para nacionalizarlo,
esos gueros no se quedaran con el...",Universal
4475,"Jajaja no mamen, la violencia, extorsión, secuestros, homicidios, es menos q el sargazo q poca madre y del recale de droga ni hablamos, hasta donde llegó la marina por los millones q les están dando para hacerse weyes y no trabajar como se debe",Universal
4476,"Alguien no está haciendo lo que debería hacer , para que muchos hagan lo correcto.",Universal
4477,Yo pense que el narcotrafico era mas importante para la marina que conbatir el sargazo.,Universal
4478,"Los becarios de sembrando vida, favor de apoyar a limpiar eso.",Universal
4479,Cada año pasa y no aprenden 🤷,Universal
4480,"Que pasó con los fabricantes de calzado, con sargazo pintaba muy bien ese proyecto",Universal
4481,Es desequilibrio. Como una venganza de la Naturaleza.,Universal
4482,Es culpa de los neoliberales,Universal
4483,Recuerdo cuando dijo el mesías de Macuspana que no pasaba nada.,Universal
4484,No q eran albañiles de la 4t?,Universal
4485,Por lo menos ya despertaron ahora esperemos que hagan algo!!!,Universal
4486,"Éso sí les preocupa, la delincuencia no.",Universal
4487,Cómo siempre ya que tenemos el problema empiezan a ver cómo se combate ufff y eso que es cada año tras año,Universal
4488,Leí el encabezado y dije por fin!!! JAJAJAJA pero….. el sargazo??? JAJAJAJA y más JAJAJA,Universal
4489,"La delincuencia y después ,el sargazo",Universal
4490,UN PELIGRO NACIONAL,Universal
4491,"Ese problema tiene desde q el 💩🐀💩🐀 los gobierna, ahora a q viene el susto? 😂😂",Universal
4492,No se puede detener a la naturaleza!!!!,Universal
4493,Pues así han dejado crecer el problema 🤷,Universal
4494,Perdón *sargazo,Universal
4495,El sagaso es ..como los simpatizantes de morena ..no sirve para nada y está todo regado,Universal
4496,Seguro que no son otros datos????,Universal
4497,El tartufo está entretenido peleando con los diputados dice que no estén chingando por favor,Universal
4498,Me párese una distraccio ya que esa situación del sargazo tiene años que se presenta,Universal
4499,Con ustedes los expertos en temas del zargazo,Universal
4500,que lo abracen y listo. solo eso saben,Universal
4501,Hasta ahora jijk los oportunos les dicen y la previsión bien grxs,Universal
4502,Por la delincuencia???🤔,Universal
4503,Jajajaa que burla son estos weyes,Universal
4504,Y los narcos,Universal
4505,El crimen organizado los asesinatos los robos el narcotráfico eso no es problema eso es parte del negocio de los políticos y es normal,Universal
4506,Apenas ???,Universal
4507,A penas?,Universal
4508,Hasta ahorita?,Universal
4509,Apenas??,Universal
4510,"Jajaja
Sigan durmiendo
Jajaja
Ni se molesten
Están de albañiles
En las payasadas del dictador kks",Universal
4511,no que no??,Universal
4512,"Alguna bacteria o peces que devoren el sargazo, redes de acero que la detengan a distancia de las playas????....D
e donde proviene?",Universal
4513,El sargazo también es por el CAMBIO CLIMÁTICO sigue produciendo luz con combustolio,Universal
4514,"La delincuencia, el cobro de piso y los asesinatos no lo son. Hay preoridades verdad.",Universal
4515,ya no conviene ir a vacacionar a Cancun hay mucho zargazo y se va a poner peor,Universal
4516,"no que era un problema menor, que con una lanchita hiban a limpiar todo el caribe",Universal
4517,"Que le saque sus propiedades y cuánto gana Amlo al Sargazo, para que ya no venga a México",Universal
4518,Será Calderón el culpable ??,Universal
4519,Para amlo no hay que se las arreglen como puedan mientras él le mete y le mete direro a sus obras inservibles,Universal
4520,Normal es México Morena,Universal
4521,No que ya NO teníamos eso ? No es así ?….,Universal
4522,🤦🏻‍♂️🤦🏻‍♂️,Universal
4523,🤬🤬🤬,Universal
4524,😠🤔,Universal
4525,"Es sargazo del periodo Neoliberal qué dejaron los gobiernos anteriores, herencia de la corrupción en dónde solo buscaban enriquecerse a costa de las corrientes marinas que controlaba Felipe Calderón y sus antecesores, Peña Nieto no porque él si es honrado y además no encubrió las mareas que trajeron este sargazo.

🧓💩🤡🧓💩🤡🧓💩🤡
🧓💩🤡🧓💩🤡🧓💩🤡",Universal
4526,"Eso es lo que busca Obrador,distrac
ciones para no afrontar la realidad y entregar veracidad.
El solo sabe cocinar y repartir atole.
Los problemas mas grandes del país los evita.
La corrupción de su familia solo lo niega,no comprueba.",Universal
4527,"Y al rato va a empezar a cuestionar sus ingresos , sus premios o sus películas. Pero es fácil de refutar: Eugenio, así como LOREt, viven de trabajar en empresas muy lucrativas. Y no todos pueden decir lo mismo, en especial quienes nunca han trabajado.",Universal
4528,"Mientras más se enganchan, más lo aprovecha el Presidente!...

Mientras tanto, las obras ahí siguen! Y la gente que vivimos aquí, apoyamos el Tren Maya!... 😉👍🏼

Tanto, qué este año les daremos los 15 distritos y la gubernatura al Movimiento!!!",Universal
4529,Es que amlo se quedo con las ganas de autógrafo de ED,Universal
4530,"Más falsos que nada esos artistillas! Mis respetos para Maná! Ellos si tienen una fundación ""Selva Negra"" dónde si apoyan de alguna manera a ala ecología! Y no están de payasos como esos ridículos!!",Universal
4531,"Así es Eugenio te va a pasar lo mismo que a Loret, pero pues aprovéchenlo les genera popularidad y vistas y de más cosas que ahora se viraliza en redes sociales, lástima que el objetivo real se pierde, pero tal pareciera que eso no importara mucho.",Universal
4532,Tu que sabes de nesesidad de trabajo si nasiste en pañales de seda la gente de esos lugares tendrá trabajo y con eso su vida cambiara no nacieron en una familia de dinero o de fama como la tuya tu creíste tomando vacaciones a las playas y a donde querias ellos no tienen eso ellos solo quieren tener como alimentar y mandar a la escuela a sus hijos porque no opinadtey te o pusiste a los guachicoleros cuando estaba en su apogeo estaba ahí tanto robo al país entero y nadie dijo nadaalsen lavos para esas cosas no para pretender detener el progreso de esos lugstes,Universal
4533,Ahora sí una mega obra pará la gente nativa de la península.ya qué muchas playas y cenotes los tienen secuestrados los europeos gringos y canadienses.y para que también el Norte del país no diga que solo ellos trabajan.si no me creen dense una vueltecita.,Universal
4534,Que paso Derbez nunca imaginé que te unirás a la bola de ratas que quieren frenar el crecimiento de nuestro país y que solo quieren enriquecer sus bolsillos parece que escucho a Loret y también nunca me imaginé que te importará tanto el ambiente como para venderte mejor sigue en la comedia y actuación que se te da mejor,Universal
4535,"Que se calme, sigue llorando por su beneficio que le quitó.",Universal
4536,"Es ,un , eres el mesías de los ambientalistas y las causas justas, le dirá a este dios de la actuación, el buen decir, tan noble benefactor de el mundo y posible salvador, nuestro mesías de el ambientalismo , quien superando todo tiene 69 apóstoles entre expertos y visionarios.",Universal
4537,Dice Eugenio derbez que son más de 70 que Están en contra del tren maya los mexicanos somos millones que no les creemos al grupito según ambientalistas que investiguen como algunos hoteles dejan caer sus aguas negras en algunos cenotes y cavernas eso sí no lo ven,Universal
4538,"Así es el vgt ogt , se obsesiona con alguien , generalmente para atacarlo y se vuelve la coonstante de su desquiciado cerebro . Siempre va contra los que son más inteligentes , más talentosos , más simpáticos , sus complejos lo atormentan cada día de su vida .",Universal
4539,Son 70 Y de todos no se hace uno lean he Infórmese habrán la boca porque ven el billete enfrente y a Derbes ya lo mire en la entrega de oscars es un lambiscon hasta medio pena el abrazaba y agarraba manos y nadie lo tomo en cuenta y mucha gente de México le va a dar la espalda,Universal
4540,"Que Eugenio y sus más de 70 seudo ambientalistas,
se den una vuelta por Jalisco y vean la tala de zonas por sembrar agave o por el lado de la sierra ver cómo desforestan para la siembra de aguacate. O solo se enfocan en el tren- maya ?",Universal
4541,"Pues claro!
El se va contra quien le puede dar foro, al presidente le interesa el show no el resolver problemas",Universal
4542,Más de 70? Wow no pues que gran movimiento o cree que esos 70 valen más que los miles de personas que se van a ver beneficiados con fuentes de trabajo?,Universal
4543,"Que lamentable que este payaso represente a la gente opositora de la construcción, no se presentó a la reunión aunque se haya cancelado, prefirió una película a pelear por su ideal de No a la construcción del tren y encima dice que se tomaría fotos y haría sus voces de personajes al presidente, donde queda la credibilidad de este señor.?
No le importa realmente lo que pasa en el país primero están sus intereses, prefiero que siga de bufón haciendonos reír porque lamentablemente
sus películas dejan mucho que desear hasta ahora.",Universal
4544,"Este tipo, solo es experto en ciudad peluche, allá puede casarse de mentiras y ser experto en nada!!!",Universal
4545,Ahí otros lugares que estan destruyendo el ecosistema y no dicen nada x que ¿no ahi moche?,Universal
4546,"Te está haciendo más famoso, sácale provecho y haz galgo de comedia",Universal
4547,Cómo mentir que te casas y siempre no. Que buena doble moral 😜,Universal
4548,"Está bien, voy de acuerdo en que todo megaproyecto de desarrollo conyeva un impacto ecológico, pero, dónde estaba Eugenio Derbez cuando se realizaban obras de infraeschutur, dijera Peña, en los anteriores sexenios? Pues yo creo que lo suyo si es personal",Universal
4549,"Éste wey que anda de extra en el cine norteamericano.
Quiere fama a costa de AMLO! Estulto, arrastrado y defensor de la corrupción que imperó en México. Se acomodaba para salir en las fotos, siempre de colado.",Universal
4550,"Este tipo no vive aquí y no creo que alguien o algo le interesa de la población que Rodea está obra del tren MAYA , nada más mete su cuchara y en Realidad no y cuál sea su propósito o a dónde quiere llegar pero de la nada sale a defender algo que no sabe ni porque , pero el anda de metiche , y una cosa ya ponte en paz Ludovico peluche porque si no te ba agarrar el comandante MARCOS ,",Universal
