,Comments,Origin
4632,"Son misóginas por ese trató que le dieron. Ellas ya están mas correosas por eso saben lo del Casete ese. La Chava no tenia por valoren que saber a fuerza.
Aunque Oliver no esta tosca le falta tacto.
Y a Yolanda ni solo le falta tacto también educación.",Milenio
4633,"La más fastidiosa con la muchacha fue la Monse ,las caras que le hacían a no ser que fuera planeado para subir fama a su programa , de cualquier forma es pésimo lo que hicieron ...",Milenio
4634,Quién es Carol Sevilla?,Milenio
4635,Y quién es la niña? Canta o actúa?,Milenio
4636,"Si la invitada es conocida o no, no es lo relevante...se debe respetar simplemente por qué es la otra persona que asistió ya que tú la invitaste...",Milenio
4637,"Cómo en otras ocasiones a acosado sexualmente, es bien pesada una persona muy incómoda",Milenio
4638,Que esperan de este par de ancianas siempre han sido así párese que no se pueden mirar en un espejo ya no les queda comportarse como taradas a mi en lo personal me caen mal,Milenio
4639,"No humillaron a nadie,las 4 son espectaculares,
solo que Carol es más joven no tubo la oportunidad de conocer esos aparatos, pero es normal,ahora los jóvenes conocen más de la tecnología actual",Milenio
4640,Menos sabrá que es un disco de 3 1/2 o un teléfono de disco…,Milenio
4641,Aw ya vi el video que malas se vieron con ella todas asta Paulina Goto porque bien que se reia de los que le decían que odiosas todas pobre muchachita la verdad si se ve que les contesta bien sencilla 😒,Milenio
4642,Que poca....tenían que ser tijeras,Milenio
4643,Los que van ahí ya saben cómo está el pedo con ellas,Milenio
4644,Que se puede esperar de estás personas tan corrientes y vulgares,Milenio
4645,No se como sigue ese parecito al aire🙄,Milenio
4646,Déspotas y gtoceras,Milenio
4647,"Si fueron ""manchaditas"" y nada de sutileza",Milenio
4648,"No se quien es la chica a quien entrevistaban pero , eso no quita lo mal que la trataron",Milenio
4649,Yo nunca veo esa porquería de programa debían de quitarlas dan vergüenza 🤮,Milenio
4650,Y bien burlonas que son,Milenio
4651,Hay que feo que sean tan sentidos todos les parece una ofensa generación de cristal al fin,Milenio
4652,No saben hacer otra cosa más que colgarse de la fama de los invitados ellas no tienen talento y piensan que con esos comentarios van a caer bien y por el contrario caen mal mijitas caen mal…,Milenio
4653,Que culpa tiene que algunos sean tan pen...... No puede uno ir por la vida asustado no se vayan a ofender,Milenio
4654,"Queeeee hooorrriiippiii
lantes ese par,
ya se había comentado algo de eso x su forma de hablar y dirigirse hacia los invitados y con cualquier otra persona, que lástima me dan.",Milenio
4655,Yo me hubiera levantado y abandonado su mugre programa al fin y al cabo no aportan nada en su programa sin contenido sin cultura igual que ellas,Milenio
4656,"Según ellas muy graciosas, monserrat y yolanda le deben una disculpa a carol, ellas son las que quedan mal",Milenio
4657,Si se portaron bien groseras no importa que sean de humor negro deben de respetar a sus invitados más la Monserrat es la más déspota,Milenio
4658,Son bobas se burlan de todo y de todos creen que pueden hacerlo ya se están acostumbrando ta cayeron muy bajo esas dos,Milenio
4659,🤢 Ascó de programa,Milenio
4660,Yo a esa chica la conozco solo por que es novia del hijo de la vulgar de Niurca desconocia que es cantante 😱,Milenio
4661,Son pesaditas ese par,Milenio
4662,"Llora y se rasga las vestiduras por la guerra que hay en este momento con rusia, pero no sé mira cómo es como persona",Milenio
4663,Es que también 🙄😅😅,Milenio
4664,"Que mala onda de ellas la vdd como van a conocerla si no pueden hacerle una buena entrevista, ese programa es un asco!",Milenio
4665,Pues esta morrilla eso no es humillar no sabe porque no le toco ella cuando nació ya era CD,Milenio
4666,Que triste,Milenio
4667,Y ahí se dieron cuenta de lo mayores que ya están,Milenio
4668,Tan grandecitas siendo mujeres y atacando a otra mujer más chica que ellas... mmmmjjjj luego dicen que la violencia entre mujeres no existe...,Milenio
4669,"Montserrat y Yolanda ya tienen más de 50 años. Karol Sevilla es una niña, obvio que no conoce los VHS, no son de su época",Milenio
4670,"Aaah pero si a ese par le hacen comentarios ofensivos se escuda que sk ataques machistas, misoginos u homofobicos, pero ellas son chocantes o groseras con quien sea y lo ven completamente normal.",Milenio
4671,"Es notorio la mala vibra! Pero honestamente es solo de Montserrat, que raro por qué ella siempre es buena onda, la koolaid es la Yolanda, pero ahora no!",Milenio
4672,A quien le importa!!!,Milenio
4673,Y ya va a llorar,Milenio
4674,Esas dos son déspotas con todos sus invitados ... Ya están muuuuy vistas en tv y se les nota que ya ni les gusta hacer el programa antes era divertido pero se volvieron viejas y con ello amargadas,Milenio
4675,Cierto son muy selectivas y nada incluyentes se pasan de groseras.,Milenio
4676,Lo que pasa es que yo creo le tiraron la onda y no las pelo ella tiene su novio,Milenio
4677,"ESO Es Verdad, No huviera ido a ese programa chafa",Milenio
4678,😂😂😂todos saben que el vhs es muy peligroso usen protección 🏃🏃🏃🏃( sarcasmo ),Milenio
4679,El bullying hasta en cosas insignificantes🙄🙄🙄,Milenio
4680,Qué feas son de su actitud,Milenio
4681,Les ardió la juventud,Milenio
4682,"Qué mal caen, se creen lo mejor de México, y la verdad que ya cansan con sus programas de quinta.",Milenio
4683,"Hay que esperar la Reacción de Niurka, por que ella está encantada con su nuera... Se las va a comer viva.",Milenio
4684,"Virus del Herpes simple. 😜😅
VHS",Milenio
4685,Se pusieron celosas las nenas 😂😂🤣🤣🤣🤣🤣🤣🤣🤣,Milenio
4686,Eso no fue humor. Se les veía como la miraban con desdén. Hay conductores muy bromistas pero solo son bromas. Estas viejas se vieron groseras,Milenio
4687,Lo que no saben es que ella es la dueña 🤣🤣(frase de comercial),Milenio
4688,Cuando pecas de ser muy inteligente y preguntas con el fin de denostar o burlarte quedas como un verdadero petulante patético,Milenio
4689,Y cuando no humillan a alguien estas dos 🙊,Milenio
4690,Las 2 se me hacen bien pesadas ami no me gusta sus programas y ademas tienen una vida desordenada,Milenio
4691,Aque van a ese programa,Milenio
4692,"""Esas son unas puercas y se atreven a humillar y hacer pasar vergüenza a esta niña son unas degeneradas",Milenio
4693,Si vi una parte y la humillan bastante feo que mala onda en vez que apoyen a nuevas generaciones eso no está chido,Milenio
4694,Quién y quién humillaron a quien ????????,Milenio
4695,"El humor de las MoYo no es para las nuevas generaciones, karol es muy pequeña.",Milenio
4696,Burlonas es como si también un niño se rie de uno porque no sabenos ciertas cosas que ellos saben..si invitan a alguien también devén de investigar un poquito sobre la invitada ya que es su trabajo.si no quiere que la juzgen por sus gustos ellas también deverian respetar,Milenio
4697,Quién es Karol no sé qué,Milenio
4698,Jajajaja cómo va a saber si no es una anciana como ellas. Se pasaron de groseras.,Milenio
4699,"Hay si cada vez peor y raro en Montserrat en los videos que hace con Yaya en su rancho se percibe una persona tan sencilla, ni al caso portarse así en el programa 🤷🏻‍♀️ alguna vez la vi en un restaurante de cdmx y muy sencilla con la gente que laboraba en el restaurante",Milenio
4700,"Ese par de ""mujeres""????? O????",Milenio
4701,"Q bueno q avisan...estaba
taan preocupadaaa...
no podía comer ni dormir...gracia
s muchas gracias!!!!!!!!
!",Milenio
4702,😁😁😁quien es ??? 🤔,Milenio
4703,Que fregón !!! Me gustaba como actuaba !,Milenio
4704,Cookies Vega,Milenio
4705,Cookies Vega,Milenio
4706,Se les acaba la minita ches corruptos!,Milenio
4707,Apyemos al precidente para sacar personas que resiven suelto a costa de nosotros personas que no trabajan pero si sonbuenos para cobrar,Milenio
4708,Fuera el INE aaeptemos la propuesta del presidente,Milenio
4709,Lilia Hernández,Milenio
4710,Son demasiado caros y corruptos,Milenio
4711,Lilia Hernández,Milenio
4712,Lilia Hernández,Milenio
4713,Todo nuestro apoyo para AMLO y MORENA,Milenio
4714,🤣🖕Lacras hipócritas. Adiós INE.,Milenio
4715,Claro que sí el pueblo de México la quiere porque ahora la oposición tiene muchos traidores a la patria sembrados en supuestos organismos autónomos entre comillas que solo sirven a sus intereses y no a los del pueblo,Milenio
4716,"No es oportuna ni necesaria para sus intereses personales, pero si para la población en general
Basta de dictaduras Prianistas y comparsas",Milenio
4717,"Jajaja yo creo que fue planeado pa jalar más clientes, mira que listos",Milenio
4718,O sea ya esta comprado el cachito ganador,Milenio
4719,de narcos: ☠☠😳,Milenio
4720,Felicidades,Milenio
4721,Erika Gro Tap,Milenio
4722,que chido que logren sus sueños 😊 bien por el =),Milenio
4723,Con que no aparezca en alerta aeropuerto ya la hizo,Milenio
4724,Sierra madre de HBO max,Milenio
4725,El Antonio Ramirez en una serie que aún no sale,Milenio
4726,El doblador de López.,Milenio
4727,la foto jajaja,Milenio
4728,Que la aviente a play atore,Milenio
4729,Amigo Eliott Tezcatlipoca Volk ya te apuntaste en la red social de tu idolo??☺️,Milenio
4730,"Ya para que? Ya perdió 35 millones de votos mexicanos en #EstadosUnidos,
pobrecito Trumpin, no sabe ni con quién se metió 😂😂😂",Milenio
4731,"Grande Trump, azote de la 4T",Milenio
4732,Viejo loco,Milenio
4733,No faltaran los PRIANISTAS pandejos vendepatrias a quererle besar el trasero,Milenio
4734,"Que la familia haga lo propio, es necesario fortalecer los valores, la corresponsabili
dad y la prevención.",Milenio
4735,"Que no haya próxima, piedad",Milenio
4736,"Yo pienso que en mi humilde opinión, claro sin ofender a los que piensan diferente. es mi punto de vista, pero viendo asi a un poco mas de profundidad sin pelear y tratando de dejar todo claro, teniendo en cuenta las características
de cada uno, y tomando en claro mis investigaciones
sobre el problema que esto genera yo pienso sinceramente que están perdiendo el tiempo leyendo mi comentario
Gracias.",Milenio
4737,..,Milenio
4738,Que se cuiden muy fácil y no salgan de parranda solas,Milenio
4739,"Creo que las autoridades de todos los ámbitos, quisieran que así fuera, que no existiera ninguna otra víctima, pero es algo irreal y lo mejor es cuidarse, si es un país tan violento que mueren más de 30 mil personas al año, lo mejor es cuidarse y sobre todo no andar en lugares innecesarios.",Milenio
4740,"Los jueces y magistrados corruptos felices en su Lamborghini Aventador, Ferrari, Astron Martin y Koenigsegg en lugar de velar por la ciudadanía",Milenio
4741,Mientras el machismo y la misoginia se sigan enseñando en las casas nada cambiará 🤷🤷🤷,Milenio
4742,"Que sea para que le recuerden a la gente los fatales resultados de relacionarse con quien no deben, estar cercanos a ta familia aprender a respetar y tener Valorense y principios. sobre todo.
*La verdad solo Debanhi la sabrá*
Nunca nadie.",Milenio
4743,"ok y tambien pongale cuidate tu tambien para no ser la proxima no se puede tener tampoco poca responsabilidad
de los actos de cada quien lugar horario y estado de conciencia",Milenio
4744,"Yo no creo en los gobernantes, por que lo que menos tienen es *AUTORIDAD*",Milenio
4745,"NO SALGAN A EMBORRACHARSE, O AHÓRRENOS EL TEATRO Y CIRCO DE SUS FAMILIARES CUANDO DESAPAREZCAN.",Milenio
4746,"Mejor que Nadie sea el
Próximo.",Milenio
4747,Que no se deje en olvido este crimen. A la carcel con el o los culpables.,Milenio
4748,Y quien defiende la violencia encontra de Los hombres?,Milenio
4749,Qué vergüenza todos sacan tajada,Milenio
4750,Eso no es nuevo 🤣🤣🤣🤣🤣 sino pregunténle al Senador Cabeza de Vaca de Tamaulipas en el Senado viendo páginas de niñas de buenísima reputación,Milenio
4751,Andaba viendo el video de la compañere,Milenio
4752,"Adicción ?????
Nooooo
Que va 🤣🤣🤣",Milenio
4753,Seguramente era del PRIAN británico.,Milenio
4754,Jaime Camil tiene de Vicente Fernández lo que yo tengo de William Levy o sea nada nada nada,Milenio
4755,"Para nada ☺️☺️☺️☺️ Camil 🤣🤣🤣🤣nada que ver con Vicente Fernández no tiene voz ni presencia para portar el traje de charro ,porque mejor no lo interpretó Alejandro Fernández",Milenio
4756,"Si la de Televisa que era con Pablo Montero que por lo menos canta, estuvo chafa. Ahora con este que no canta. Prefiero ver la herencia.",Milenio
4757,Su ambición ante to,Milenio
4758,Luis Chente Miguel Fernández ...... O sea !!!,Milenio
4759,"Felicidades Camil, espero verlo",Milenio
4760,Dan Grajeda,Milenio
4761,Jessica Judith Mendoza,Milenio
4762,🤣😂🤣😂🤣😂🤣😂,Milenio
4763,"Qué notición...grac
ias...🙄",Milenio
4764,🙄🙄🙄🙄,Milenio
4765,"Noooo, es una serie a modo obvio no es 100% real solo lo nice o lo más leve contaran, no mam...",Milenio
4766,"De dónde le sacaron lo charro a Camil para interpretar a Vicente Fernández??? Prefiero a Pablo Montero, está menos pior. 😁",Milenio
4767,Nadie pudo interpretar a tan gran personaje mejor que Jaime camil,Milenio
4768,Jajaja ni él se la cree. XD,Milenio
4769,Hortencia Ramrez,Milenio
4770,González Pedro,Milenio
4771,Gilberto Gaytan,Milenio
4772,Aldo Rodriguez,Milenio
4773,🎪vid 🤦,Milenio
4774,uuwuuwuuy no me que el que,Milenio
4775,🤣🤣🤣🤣,Milenio
4776,"Corrección!
Quinta ola de mentirosos !!!!",Milenio
4777,Eso pasa cuando se llevan todos sus recursos naturales y no los invierten su propio pais,Milenio
4778,Nms,Milenio
4779,No porfavor,Milenio
4780,Jessica Luján,Milenio
4781,Rocio Martinez,Milenio
4782,Llegó el momento de max max que lo disfrutes campeón,Milenio
4783,Y nuestro cabecita de algodón viajando en Viva Aerobús.,Milenio
4784,Champ 💪🏻,Milenio
4785,No esperaba menos para el #campeonmundial,Milenio
4786,Disciplina y perseverancia y por supuesto una excelente escudería,Milenio
4787,Se fue alos seminievos. Ahorró un 30 por ciento,Milenio
4788,Ya lo quisiera Obama ....,Milenio
4789,Bendicionesss,Milenio
4790,"No podia dormir tranquilo por saber como era por dentro, ahora si a dormir Feliz 😁😁😁😁😁😁😁😁😁",Milenio
4791,Y el del Pueblo de México,Milenio
4792,"Efrain Alonso ese podría ser ud, Lic.",Milenio
4793,Miranda Fdez,Milenio
4794,Ttttssss Tavitzin López,Milenio
4795,Super para el campeon vigente 😅😅,Milenio
4796,Fernando Villarreal Lando Salazar,Milenio
4797,Ricardo Chavez Perez alaaaa,Milenio
4798,Victor Hugo Parra,Milenio
4799,Fernando Sarabia Cano,Milenio
4800,Víctor Solórzano,Milenio
4801,Juan Angel Gonzalez Unzueta,Milenio
4802,Maria Santos Carrillo,Milenio
4803,Matt Enri,Milenio
4804,Roberto Luna Rosa,Milenio
4805,Bien ganado,Milenio
4806,Alejandro Urrutia,Milenio
4807,Lalo Peña Peña paaah,Milenio
4808,Veronica Martinez Espinola,Milenio
4809,"Pos creo que no le va tan bien , aquí un expresidente tenía un mejor avión y no era campeón del mundo !!!!",Milenio
4810,"Max ya tiene aprox como 3 años con su jet, igual que Lewis, pero el ya lo vendió. Además en Max el campeón, se lo merece. Aveces le hecha raite a Checo 😀😀",Milenio
4811,"Q Conozca a Jesucristo es lo más q le deseo, porque sin él no es posible la vida eterna",Milenio
4812,#ChecoPerez te vendemos el avión presidencial!!,Milenio
4813,Se lo hubiera ofrecido el kks en paguitos de perdida,Milenio
4814,Max crashtapen,Milenio
4815,Hamilton trae un Jet de unos 20 millones de dólares!!! Les alcanza para tener su propio Jet !!,Milenio
4816,Que compre el avion presidencial de Mexico!,Milenio
4817,El cacas anda vendiendo uno de segunda mano pasen la voz🤣😂🤣😂,Milenio
4818,🥱🥱🥱 que interesante,Milenio
4819,Ojalá si le de mantenimiento y sus servicios,Milenio
4820,No estaría interesado en el avión presidencial?,Milenio
4821,"Si a ese vato, con un avion de 12 millones le pusieron el cuerno, que me espero yo!???",Milenio
4822,Y el kks todavia no puede vender el avión que rifo pero no era rifa,Milenio
4823,Le hubieran ofrecido el avión presidencial 🙄,Milenio
4824,Y a Chequito bb no le regala un NSX 😢,Milenio
4825,Y el checo en camión,Milenio
4826,Y eso en qué afecta en el juicio de Johnny y Amber? 🧐,Milenio
4827,Qie diría Lopitos?🤔,Milenio
4828,Saccatelas y yo no puedo comprarme ni una camionetita de segunda mano,Milenio
4829,Y el de checo?,Milenio
4830,Pau Jara Torres que lleve a dar una vueltita jajajajajajaja,Milenio
